data set, time, x, y, pollution
4, 11:09:43, 258.03537, 353.711061, 11716.80
4, 11:09:43, 258.03537, 353.711061, 11716.80
4, 11:09:44, 251.03009, 353.711061, 9824.00
4, 11:09:44, 251.03009, 353.711061, 9824.00
4, 11:09:45, 244.13600, 353.711061, 8630.60
4, 11:09:45, 244.13600, 353.711061, 8630.60
4, 11:09:46, 237.13072, 353.711061, 8252.00
4, 11:09:46, 237.13072, 353.711061, 8252.00
4, 11:09:47, 230.12544, 353.711061, 8234.60
4, 11:09:48, 230.12544, 353.711061, 8308.80
4, 11:09:48, 223.34255, 353.599866, 8308.80
4, 11:09:48, 223.34255, 353.599866, 8308.80
4, 11:09:49, 216.44847, 353.488671, 8375.80
4, 11:09:49, 216.44847, 353.488671, 8375.80
4, 11:09:50, 209.66558, 353.377476, 8296.20
4, 11:09:50, 209.66558, 353.377476, 8296.20
4, 11:09:51, 202.77149, 353.377476, 8070.20
4, 11:09:51, 202.77149, 353.377476, 8070.20
4, 11:09:52, 195.76621, 353.377476, 7758.00
4, 11:09:53, 195.76621, 353.377476, 7434.00
4, 11:09:53, 188.76093, 353.266281, 7434.00
4, 11:09:53, 188.76093, 353.266281, 7434.00
4, 11:09:54, 181.42207, 353.266281, 7161.40
4, 11:09:54, 181.42207, 353.266281, 7161.40
4, 11:09:55, 174.30559, 353.155087, 6965.60
4, 11:09:55, 174.30559, 353.155087, 6965.60
4, 11:09:56, 167.41150, 353.155087, 6846.20
4, 11:09:56, 167.41150, 353.155087, 6846.20
4, 11:09:57, 160.96220, 53.0438920, 6807.60
4, 11:09:58, 160.96220, 53.0438920, 6854.80
4, 11:09:58, 154.51289, 353.043892, 6854.80
4, 11:09:58, 154.51289, 353.043892, 6854.80
4, 11:09:59, 147.95239, 352.932697, 6972.20
4, 11:09:59, 147.95239, 352.932697, 6972.20
4, 11:10:00, 141.28070, 352.932697, 7089.80
4, 11:10:00, 141.28070, 352.932697, 7089.80
4, 11:10:01, 134.72020, 352.932697, 7177.00
4, 11:10:01, 134.72020, 352.932697, 7177.00
4, 11:10:02, 128.27089, 352.710307, 7218.20
4, 11:10:03, 128.27089, 352.710307, 7205.40
4, 11:10:03, 122.26636, 352.599112, 7205.40
4, 11:10:03, 122.26636, 352.599112, 7205.40
4, 11:10:04, 116.26184, 352.487917, 7163.40
4, 11:10:04, 116.26184, 352.487917, 7163.40
4, 11:10:05, 110.25731, 352.599112, 7192.40
4, 11:10:05, 110.25731, 352.599112, 7192.40
4, 11:10:06, 104.25279, 352.599112, 7467.20
4, 11:10:06, 104.25279, 352.599112, 7467.20
4, 11:10:07, 098.47065, 352.599112, 8015.80
4, 11:10:08, 098.47065, 352.599112, 8794.00
4, 11:10:08, 092.79971, 352.599112, 8794.00
4, 11:10:08, 092.79971, 352.599112, 8794.00
4, 11:10:09, 087.46235, 352.599112, 9901.40
4, 11:10:09, 087.46235, 352.599112, 9901.40
4, 11:10:10, 082.01380, 352.487917, 11122.80
4, 11:10:10, 082.01380, 352.487917, 11122.80
4, 11:10:11, 076.45405, 352.376722, 12139.00
4, 11:10:11, 076.45405, 352.376722, 12139.00
4, 11:10:12, 070.67192, 352.376722, 12922.60
4, 11:10:13, 070.67192, 352.376722, 13660.40
4, 11:10:13, 064.77859, 352.265527, 13660.40
4, 11:10:13, 064.77859, 352.265527, 13660.40
4, 11:10:14, 058.88526, 352.154332, 14251.80
4, 11:10:14, 058.88526, 352.154332, 14251.80
4, 11:10:15, 052.99192, 352.154332, 14560.60
4, 11:10:15, 052.99192, 352.154332, 14560.60
4, 11:10:16, 047.09859, 352.154332, 14582.80
4, 11:10:16, 047.09859, 352.154332, 14582.80
4, 11:10:17, 041.20526, 352.043137, 14398.60
4, 11:10:18, 041.20526, 352.043137, 14323.40
4, 11:10:18, 035.75671, 352.043137, 14323.40
4, 11:10:18, 035.75671, 352.043137, 14323.40
4, 11:10:19, 030.75294, 352.043137, 14251.60
4, 11:10:19, 030.75294, 352.043137, 14251.60
4, 11:10:20, 026.08275, 351.931942, 14349.40
4, 11:10:20, 026.08275, 351.931942, 14349.40
4, 11:10:21, 021.52376, 351.820747, 14566.40
4, 11:10:21, 021.52376, 351.820747, 14566.40
4, 11:10:22, 017.18716, 351.709552, 14826.40
4, 11:10:23, 017.18716, 351.709552, 14463.00
4, 11:10:23, 012.96175, 351.487163, 14463.00
4, 11:10:23, 012.96175, 351.487163, 14463.00
4, 11:10:24, 008.95873, 351.264773, 13544.80
4, 11:10:24, 008.95873, 351.264773, 13544.80
4, 11:10:25, 005.17811, 351.264773, 12231.80
4, 11:10:25, 005.17811, 351.264773, 12231.80
4, 11:10:26, 001.84226, 1.15357834, 10866.40
4, 11:10:26, 001.84226, 1.15357834, 10866.40
4, 11:10:27, 999.06239, 351.042383, 9598.60
4, 11:10:28, 999.06239, 351.042383, 8827.00
4, 11:10:28, 996.83849, 351.042383, 8827.00
4, 11:10:28, 996.83849, 351.042383, 8827.00
4, 11:10:29, 995.17056, 351.042383, 8715.80
4, 11:10:29, 995.17056, 351.042383, 8715.80
4, 11:10:30, 994.05861, 350.931188, 9306.80
4, 11:10:30, 994.05861, 350.931188, 9306.80
4, 11:10:31, 993.16905, 350.931188, 10214.80
4, 11:10:31, 993.16905, 350.931188, 10214.80
4, 11:10:32, 992.72427, 350.931188, 11056.60
4, 11:10:33, 992.72427, 350.931188, 11665.00
4, 11:10:33, 992.39069, 351.042383, 11665.00
4, 11:10:33, 992.39069, 351.042383, 11665.00
4, 11:10:34, 992.27949, 1.04238341, 11900.00
4, 11:10:34, 992.27949, 1.04238341, 11900.00
4, 11:10:35, 992.16830, 351.153578, 11586.60
4, 11:10:35, 992.16830, 351.153578, 11586.60
4, 11:10:36, 992.27949, 351.153578, 11000.40
4, 11:10:36, 992.27949, 351.153578, 11000.40
4, 11:10:37, 992.27949, 351.153578, 10427.20
4, 11:10:38, 992.27949, 351.153578, 9865.80
4, 11:10:38, 992.27949, 351.153578, 9865.80
4, 11:10:38, 992.27949, 351.153578, 9865.80
4, 11:10:39, 992.27949, 351.153578, 9308.30
4, 11:10:39, 992.27949, 351.153578, 9308.30
4, 11:10:40, 992.27949, 351.153578, 8888.80
4, 11:10:40, 992.27949, 351.153578, 8888.80
4, 11:10:41, 992.27949, 351.153578, 8565.30
4, 11:10:41, 992.27949, 351.153578, 8565.30
4, 11:10:42, 992.27949, 351.153578, 8305.20
4, 11:10:43, 992.27949, 351.153578, 8072.70
4, 11:10:43, 992.27949, 351.153578, 8072.70
4, 11:10:43, 992.27949, 351.153578, 8072.70
4, 11:10:44, 992.27949, 351.153578, 7836.60
4, 11:10:44, 992.27949, 351.153578, 7836.60
4, 11:10:45, 992.27949, 351.153578, 7598.10
4, 11:10:45, 992.27949, 351.153578, 7598.10
4, 11:10:46, 992.27949, 351.153578, 7415.00
4, 11:10:46, 992.27949, 351.153578, 7415.00
4, 11:10:47, 992.27949, 351.153578, 7270.80
4, 11:10:48, 992.27949, 351.153578, 7154.70
4, 11:10:48, 992.27949, 351.153578, 7154.70
4, 11:10:48, 992.27949, 351.153578, 7154.70
4, 11:10:49, 992.27949, 351.153578, 7087.30
4, 11:10:49, 992.27949, 351.153578, 7087.30
4, 11:10:50, 992.39069, 351.153578, 7054.10
4, 11:10:50, 992.39069, 351.153578, 7054.10
4, 11:10:51, 992.39069, 351.153578, 7020.40
4, 11:10:51, 992.39069, 351.153578, 7020.40
4, 11:10:52, 992.39069, 351.153578, 6986.80
4, 11:10:53, 992.39069, 351.153578, 6960.00
4, 11:10:53, 992.39069, 351.153578, 6960.00
4, 11:10:53, 992.39069, 351.153578, 6960.00
4, 11:10:54, 992.16830, 351.042383, 6921.20
4, 11:10:54, 992.16830, 351.042383, 6921.20
4, 11:10:55, 991.38994, 350.931188, 6873.70
4, 11:10:55, 991.38994, 350.931188, 6873.70
4, 11:10:56, 989.72201, 350.819993, 6821.00
4, 11:10:56, 989.72201, 350.819993, 6821.00
4, 11:10:57, 987.38692, 350.819993, 6748.70
4, 11:10:58, 987.38692, 350.819993, 6688.00
4, 11:10:58, 984.49585, 350.819993, 6688.00
4, 11:10:58, 984.49585, 350.819993, 6688.00
4, 11:10:59, 981.38239, 350.708798, 6661.80
4, 11:10:59, 981.38239, 350.708798, 6661.80
4, 11:11:00, 977.93535, 350.597603, 6633.30
4, 11:11:00, 977.93535, 350.597603, 6633.30
4, 11:11:01, 974.37711, 350.708798, 6595.10
4, 11:11:01, 974.37711, 350.708798, 6595.10
4, 11:11:02, 970.93007, 350.597603, 6574.70
4, 11:11:03, 970.93007, 350.597603, 6564.40
4, 11:11:03, 967.59422, 350.708798, 6564.40
4, 11:11:03, 967.59422, 350.708798, 6564.40
4, 11:11:04, 964.36957, 350.931188, 6588.60
4, 11:11:04, 964.36957, 350.931188, 6588.60
4, 11:11:05, 961.36731, 351.042383, 6708.10
4, 11:11:05, 961.36731, 351.042383, 6708.10
4, 11:11:06, 958.80982, 351.264773, 6872.40
4, 11:11:06, 958.80982, 351.264773, 6872.40
4, 11:11:07, 957.03070, 351.375968, 6980.10
4, 11:11:08, 957.03070, 351.375968, 7008.30
4, 11:11:08, 955.69636, 351.598358, 7008.30
4, 11:11:08, 955.69636, 351.598358, 7008.30
4, 11:11:09, 954.91800, 351.820747, 6983.60
4, 11:11:09, 954.91800, 351.820747, 6983.60
4, 11:11:10, 954.25083, 351.820747, 7010.70
4, 11:11:10, 954.25083, 351.820747, 7010.70
4, 11:11:11, 953.80605, 351.931942, 7241.10
4, 11:11:11, 953.80605, 351.931942, 7241.10
4, 11:11:12, 953.47247, 351.931942, 7805.10
4, 11:11:13, 953.47247, 351.931942, 8706.30
4, 11:11:13, 953.02769, 351.931942, 8706.30
4, 11:11:13, 953.02769, 351.931942, 8706.30
4, 11:11:14, 952.13813, 351.931942, 9726.30
4, 11:11:14, 952.13813, 351.931942, 9726.30
4, 11:11:15, 950.58140, 351.931942, 10503.30
4, 11:11:15, 950.58140, 351.931942, 10503.30
4, 11:11:16, 948.69108, 351.931942, 10862.10
4, 11:11:16, 948.69108, 351.931942, 10862.10
4, 11:11:17, 946.13360, 351.931942, 10822.50
4, 11:11:18, 946.13360, 351.931942, 10480.20
4, 11:11:18, 943.13134, 352.043137, 10480.20
4, 11:11:18, 943.13134, 352.043137, 10480.20
4, 11:11:19, 939.46190, 352.154332, 10061.00
4, 11:11:19, 939.46190, 352.154332, 10061.00
4, 11:11:20, 935.23650, 52.2655276, 9783.50
4, 11:11:20, 935.23650, 52.2655276, 9783.50
4, 11:11:21, 930.34392, 352.265527, 9724.30
4, 11:11:21, 930.34392, 352.265527, 9724.30
4, 11:11:22, 924.89537, 352.376722, 9815.80
4, 11:11:23, 924.89537, 352.376722, 9922.80
4, 11:11:23, 919.00204, 352.599112, 9922.80
4, 11:11:23, 919.00204, 352.599112, 9922.80
4, 11:11:24, 912.88632, 352.710307, 9930.40
4, 11:11:24, 912.88632, 352.710307, 9930.40
4, 11:11:25, 906.65940, 352.821502, 9925.60
4, 11:11:25, 906.65940, 352.821502, 9925.60
4, 11:11:26, 900.32129, 352.932697, 10029.50
4, 11:11:26, 900.32129, 352.932697, 10029.50
4, 11:11:27, 893.76079, 352.932697, 10167.50
4, 11:11:28, 893.76079, 352.932697, 10229.30
4, 11:11:28, 887.08909, 353.043892, 10229.30
4, 11:11:28, 887.08909, 353.043892, 10229.30
4, 11:11:29, 880.30620, 353.266281, 10179.80
4, 11:11:29, 880.30620, 353.266281, 10179.80
4, 11:11:30, 873.41212, 353.488671, 9934.70
4, 11:11:30, 873.41212, 353.488671, 9934.70
4, 11:11:31, 866.51803, 353.711061, 9436.50
4, 11:11:31, 866.51803, 353.711061, 9436.50
4, 11:11:32, 859.84634, 353.933451, 8801.00
4, 11:11:33, 859.84634, 353.933451, 8215.50
4, 11:11:33, 853.50823, 354.267036, 8215.50
4, 11:11:33, 853.50823, 354.267036, 8215.50
4, 11:11:34, 847.50370, 354.489426, 7818.00
4, 11:11:34, 847.50370, 354.489426, 7818.00
4, 11:11:35, 841.72156, 354.600621, 7621.30
4, 11:11:35, 841.72156, 354.600621, 7621.30
4, 11:11:37, 831.38044, 354.489426, 7524.30
4, 11:11:38, 831.38044, 354.489426, 7453.00
4, 11:11:38, 826.48786, 354.044646, 7453.00
4, 11:11:38, 826.48786, 354.044646, 7453.00
4, 11:11:39, 821.70648, 353.043892, 7374.00
4, 11:11:39, 821.70648, 353.043892, 7374.00
4, 11:11:40, 817.25868, 351.487163, 7232.10
4, 11:11:40, 817.25868, 351.487163, 7232.10
4, 11:11:41, 813.25566, 49.7080442, 7015.50
4, 11:11:41, 813.25566, 49.7080442, 7015.50
4, 11:11:42, 809.80862, 347.706535, 6776.70
4, 11:11:43, 809.80862, 347.706535, 6558.80
4, 11:11:43, 806.80636, 345.371442, 6558.80
4, 11:11:43, 806.80636, 345.371442, 6558.80
4, 11:11:44, 804.13768, 342.925153, 6371.70
4, 11:11:44, 804.13768, 342.925153, 6371.70
4, 11:11:45, 801.35781, 340.367670, 6224.30
4, 11:11:45, 801.35781, 340.367670, 6224.30
4, 11:11:46, 798.80032, 37.6989922, 6113.60
4, 11:11:46, 798.80032, 37.6989922, 6113.60
4, 11:11:47, 796.13164, 334.807924, 6025.10
4, 11:11:48, 796.13164, 334.807924, 5963.40
4, 11:11:48, 793.46297, 331.694466, 5963.40
4, 11:11:48, 793.46297, 331.694466, 5963.40
4, 11:11:49, 790.90548, 328.136228, 5942.90
4, 11:11:49, 790.90548, 328.136228, 5942.90
4, 11:11:50, 788.34800, 324.244406, 5913.30
4, 11:11:50, 788.34800, 324.244406, 5913.30
4, 11:11:51, 785.45693, 319.796609, 5889.30
4, 11:11:51, 785.45693, 319.796609, 5889.30
4, 11:11:52, 782.45467, 315.237617, 5871.60
4, 11:11:53, 782.45467, 315.237617, 5834.40
4, 11:11:53, 779.00763, 310.456235, 5834.40
4, 11:11:53, 779.00763, 310.456235, 5834.40
4, 11:11:54, 775.00461, 305.563658, 5787.60
4, 11:11:54, 775.00461, 305.563658, 5787.60
4, 11:11:55, 770.55681, 301.227056, 5748.40
4, 11:11:55, 770.55681, 301.227056, 5748.40
4, 11:11:56, 765.33065, 297.446428, 5733.00
4, 11:11:56, 765.33065, 297.446428, 5733.00
4, 11:11:57, 759.32612, 294.110580, 5737.60
4, 11:11:58, 759.32612, 294.110580, 5760.60
4, 11:11:58, 752.09845, 291.441902, 5760.60
4, 11:11:58, 752.09845, 291.441902, 5760.60
4, 11:11:59, 744.87078, 290.107563, 5790.20
4, 11:11:59, 744.87078, 290.107563, 5790.20
4, 11:12:00, 737.08714, 289.551588, 5819.40
4, 11:12:00, 737.08714, 289.551588, 5819.40
4, 11:12:01, 728.74752, 289.773978, 5865.60
4, 11:12:01, 728.74752, 289.773978, 5865.60
4, 11:12:02, 720.63029, 289.885173, 5912.80
4, 11:12:03, 720.63029, 289.885173, 5943.40
4, 11:12:03, 712.29067, 290.218758, 5943.40
4, 11:12:03, 712.29067, 290.218758, 5943.40
4, 11:12:04, 704.06225, 290.441148, 5971.60
4, 11:12:04, 704.06225, 290.441148, 5971.60
4, 11:12:05, 695.72263, 290.663538, 6009.20
4, 11:12:05, 695.72263, 290.663538, 6009.20
4, 11:12:06, 687.38301, 290.885928, 5996.00
4, 11:12:06, 687.38301, 290.885928, 5996.00
4, 11:12:07, 679.26578, 291.108317, 5959.60
4, 11:12:08, 679.26578, 291.108317, 5941.60
4, 11:12:08, 671.14855, 291.108317, 5941.60
4, 11:12:08, 671.14855, 291.108317, 5941.60
4, 11:12:09, 663.80968, 291.108317, 5926.40
4, 11:12:09, 663.80968, 291.108317, 5926.40
4, 11:12:10, 656.35962, 291.330707, 5921.60
4, 11:12:10, 656.35962, 291.330707, 5921.60
4, 11:12:11, 649.13195, 291.441902, 5901.40
4, 11:12:11, 649.13195, 291.441902, 5901.40
4, 11:12:12, 641.90428, 291.553097, 5879.80
4, 11:12:13, 641.90428, 291.553097, 5859.00
4, 11:12:13, 634.56542, 291.553097, 5859.00
4, 11:12:13, 634.56542, 291.553097, 5859.00
4, 11:12:14, 627.11536, 291.441902, 5844.80
4, 11:12:14, 627.11536, 291.441902, 5844.80
4, 11:12:15, 619.55410, 291.441902, 5843.40
4, 11:12:15, 619.55410, 291.441902, 5843.40
4, 11:12:16, 611.65926, 291.330707, 5901.00
4, 11:12:16, 611.65926, 291.330707, 5901.00
4, 11:12:17, 603.76442, 291.330707, 5971.20
4, 11:12:18, 603.76442, 291.330707, 6063.80
4, 11:12:18, 595.75839, 291.330707, 6063.80
4, 11:12:18, 595.75839, 291.330707, 6063.80
4, 11:12:19, 587.75235, 291.330707, 6199.00
4, 11:12:19, 587.75235, 291.330707, 6199.00
4, 11:12:20, 579.85751, 291.441902, 6292.80
4, 11:12:20, 579.85751, 291.441902, 6292.80
4, 11:12:21, 571.96267, 291.219512, 6330.60
4, 11:12:21, 571.96267, 291.219512, 6330.60
4, 11:12:22, 564.17903, 290.997123, 6353.60
4, 11:12:23, 564.17903, 290.997123, 6325.60
4, 11:12:23, 556.17299, 290.885928, 6325.60
4, 11:12:23, 556.17299, 290.885928, 6325.60
4, 11:12:24, 548.38935, 290.885928, 6232.80
4, 11:12:24, 548.38935, 290.885928, 6232.80
4, 11:12:25, 540.71690, 290.997123, 6162.60
4, 11:12:25, 540.71690, 290.997123, 6162.60
4, 11:12:26, 533.04445, 290.885928, 6120.20
4, 11:12:26, 533.04445, 290.885928, 6120.20
4, 11:12:27, 525.70558, 291.108317, 6084.60
4, 11:12:28, 525.70558, 291.108317, 6063.00
4, 11:12:28, 518.47791, 291.219512, 6063.00
4, 11:12:28, 518.47791, 291.219512, 6063.00
4, 11:12:29, 511.58383, 291.219512, 6044.60
4, 11:12:29, 511.58383, 291.219512, 6044.60
4, 11:12:30, 504.80094, 291.108317, 6049.00
4, 11:12:30, 504.80094, 291.108317, 6049.00
4, 11:12:31, 497.90685, 90.9971230, 6146.60
4, 11:12:31, 497.90685, 90.9971230, 6146.60
4, 11:12:32, 491.12396, 290.997123, 6365.60
4, 11:12:33, 491.12396, 290.997123, 6712.80
4, 11:12:33, 484.11868, 90.9971230, 6712.80
4, 11:12:33, 484.11868, 90.9971230, 6712.80
4, 11:12:34, 477.11340, 290.997123, 7172.00
4, 11:12:34, 477.11340, 290.997123, 7172.00
4, 11:12:35, 469.99692, 290.997123, 7713.20
4, 11:12:35, 469.99692, 290.997123, 7713.20
4, 11:12:36, 462.65806, 290.997123, 8273.00
4, 11:12:36, 462.65806, 290.997123, 8273.00
4, 11:12:37, 454.98561, 290.997123, 8773.20
4, 11:12:38, 454.98561, 290.997123, 9167.20
4, 11:12:38, 447.53555, 290.885928, 9167.20
4, 11:12:38, 447.53555, 290.885928, 9167.20
4, 11:12:39, 439.97429, 290.885928, 9371.00
4, 11:12:39, 439.97429, 290.885928, 9371.00
4, 11:12:40, 432.41304, 290.774733, 9381.20
4, 11:12:40, 432.41304, 290.774733, 9381.20
4, 11:12:41, 424.74059, 290.774733, 9169.80
4, 11:12:41, 424.74059, 290.774733, 9169.80
4, 11:12:42, 416.84575, 290.552343, 8818.40
4, 11:12:43, 416.84575, 290.552343, 8379.20
4, 11:12:43, 408.83972, 290.441148, 8379.20
4, 11:12:43, 408.83972, 290.441148, 8379.20
4, 11:12:44, 400.94488, 290.441148, 7936.80
4, 11:12:44, 400.94488, 290.441148, 7936.80
4, 11:12:45, 393.05004, 290.552343, 7530.00
4, 11:12:45, 393.05004, 290.552343, 7530.00
4, 11:12:46, 385.15520, 290.663538, 7187.40
4, 11:12:46, 385.15520, 290.663538, 7187.40
4, 11:12:47, 377.37155, 290.774733, 6901.40
4, 11:12:48, 377.37155, 290.774733, 6690.00
4, 11:12:48, 369.69910, 90.7747331, 6690.00
4, 11:12:48, 369.69910, 90.7747331, 6690.00
4, 11:12:49, 362.02665, 290.774733, 6529.40
4, 11:12:49, 362.02665, 290.774733, 6529.40
4, 11:12:50, 354.13181, 290.885928, 6400.00
4, 11:12:50, 354.13181, 290.885928, 6400.00
4, 11:12:51, 346.23697, 290.885928, 6326.20
4, 11:12:51, 346.23697, 290.885928, 6326.20
4, 11:12:52, 338.34213, 290.997123, 6260.20
4, 11:12:53, 338.34213, 290.997123, 6225.10
4, 11:12:53, 330.66968, 290.885928, 6225.10
4, 11:12:53, 330.66968, 290.885928, 6225.10
4, 11:12:54, 322.99723, 290.774733, 6220.10
4, 11:12:54, 322.99723, 290.774733, 6220.10
4, 11:12:55, 315.65837, 290.885928, 6243.50
4, 11:12:55, 315.65837, 290.885928, 6243.50
4, 11:12:56, 308.43070, 291.108317, 6270.70
4, 11:12:56, 308.43070, 291.108317, 6270.70
4, 11:12:57, 301.42542, 291.330707, 6349.10
4, 11:12:58, 301.42542, 291.330707, 6470.70
4, 11:12:58, 294.64253, 291.330707, 6470.70
4, 11:12:58, 294.64253, 291.330707, 6470.70
4, 11:12:59, 287.97083, 291.219512, 6752.90
4, 11:12:59, 287.97083, 291.219512, 6752.90
4, 11:13:00, 281.52152, 291.108317, 7266.60
4, 11:13:00, 281.52152, 291.108317, 7266.60
4, 11:13:01, 275.73939, 291.108317, 7982.30
4, 11:13:01, 275.73939, 291.108317, 7982.30
4, 11:13:02, 270.51323, 90.8859281, 8795.70
4, 11:13:03, 270.51323, 90.8859281, 9610.10
4, 11:13:03, 265.84304, 290.774733, 9610.10
4, 11:13:03, 265.84304, 290.774733, 9610.10
4, 11:13:04, 261.72883, 290.774733, 10279.30
4, 11:13:04, 261.72883, 290.774733, 10279.30
4, 11:13:05, 258.05939, 290.663538, 10602.70
4, 11:13:05, 258.05939, 290.663538, 10602.70
4, 11:13:06, 255.05713, 290.663538, 10506.40
4, 11:13:06, 255.05713, 290.663538, 10506.40
4, 11:13:07, 252.49965, 290.663538, 10078.60
4, 11:13:08, 252.49965, 290.663538, 9420.80
4, 11:13:08, 250.49814, 290.663538, 9420.80
4, 11:13:08, 250.49814, 290.663538, 9420.80
4, 11:13:09, 248.71902, 290.441148, 8627.60
4, 11:13:09, 248.71902, 290.441148, 8627.60
4, 11:13:10, 247.27349, 290.329953, 7868.00
4, 11:13:10, 247.27349, 290.329953, 7868.00
4, 11:13:11, 246.16154, 290.441148, 7280.00
4, 11:13:11, 246.16154, 290.441148, 7280.00
4, 11:13:12, 245.16078, 290.329953, 6879.70
4, 11:13:13, 245.16078, 290.329953, 6640.40
4, 11:13:13, 244.60481, 290.329953, 6640.40
4, 11:13:13, 244.60481, 290.329953, 6640.40
4, 11:13:14, 244.71600, 290.329953, 6536.20
4, 11:13:14, 244.71600, 290.329953, 6536.20
4, 11:13:15, 244.71600, 290.329953, 6528.50
4, 11:13:15, 244.71600, 290.329953, 6528.50
4, 11:13:16, 244.71600, 290.329953, 6572.50
4, 11:13:16, 244.71600, 290.329953, 6572.50
4, 11:13:17, 244.71600, 290.329953, 6640.20
4, 11:13:18, 244.71600, 290.329953, 6727.40
4, 11:13:18, 244.71600, 290.329953, 6727.40
4, 11:13:18, 244.71600, 290.329953, 6727.40
4, 11:13:19, 244.71600, 290.329953, 6818.90
4, 11:13:19, 244.71600, 290.329953, 6818.90
4, 11:13:20, 244.71600, 290.329953, 6891.40
4, 11:13:20, 244.71600, 290.329953, 6891.40
4, 11:13:21, 244.71600, 290.329953, 6929.90
4, 11:13:21, 244.71600, 290.329953, 6929.90
4, 11:13:22, 244.71600, 290.329953, 6961.20
4, 11:13:23, 244.71600, 290.329953, 7011.10
4, 11:13:23, 244.71600, 290.329953, 7011.10
4, 11:13:23, 244.71600, 290.329953, 7011.10
4, 11:13:24, 244.71600, 290.329953, 7082.50
4, 11:13:24, 244.71600, 290.329953, 7082.50
4, 11:13:25, 244.71600, 290.329953, 7175.60
4, 11:13:25, 244.71600, 290.329953, 7175.60
4, 11:13:26, 244.71600, 290.329953, 7278.60
4, 11:13:26, 244.71600, 290.329953, 7278.60
4, 11:13:27, 244.71600, 290.329953, 7356.70
4, 11:13:28, 244.71600, 290.329953, 7366.60
4, 11:13:28, 244.71600, 290.329953, 7366.60
4, 11:13:28, 244.71600, 290.329953, 7366.60
4, 11:13:29, 244.71600, 290.329953, 7314.90
4, 11:13:29, 244.71600, 290.329953, 7314.90
4, 11:13:30, 244.71600, 290.329953, 7246.50
4, 11:13:30, 244.71600, 290.329953, 7246.50
4, 11:13:31, 244.71600, 290.329953, 7190.00
4, 11:13:31, 244.71600, 290.329953, 7190.00
4, 11:13:32, 244.71600, 290.329953, 7168.80
4, 11:13:33, 244.71600, 290.329953, 7181.70
4, 11:13:33, 244.71600, 290.329953, 7181.70
4, 11:13:33, 244.71600, 290.329953, 7181.70
4, 11:13:34, 244.71600, 290.329953, 7214.20
4, 11:13:34, 244.71600, 290.329953, 7214.20
4, 11:13:35, 244.71600, 290.329953, 7242.40
4, 11:13:35, 244.71600, 290.329953, 7242.40
4, 11:13:36, 244.60481, 290.329953, 7253.00
4, 11:13:36, 244.60481, 290.329953, 7253.00
4, 11:13:37, 244.04883, 290.329953, 7233.30
4, 11:13:38, 244.04883, 290.329953, 7201.80
4, 11:13:38, 243.60405, 290.218758, 7201.80
4, 11:13:38, 243.60405, 290.218758, 7201.80
4, 11:13:39, 242.93688, 290.218758, 7180.00
4, 11:13:39, 242.93688, 290.218758, 7180.00
4, 11:13:40, 241.93613, 90.2187585, 7170.40
4, 11:13:40, 241.93613, 90.2187585, 7170.40
4, 11:13:41, 240.04582, 290.218758, 7194.50
4, 11:13:41, 240.04582, 290.218758, 7194.50
4, 11:13:42, 237.15475, 290.218758, 7249.30
4, 11:13:43, 237.15475, 290.218758, 7315.10
4, 11:13:43, 233.48532, 290.329953, 7315.10
4, 11:13:43, 233.48532, 290.329953, 7315.10
4, 11:13:45, 223.92255, 290.218758, 7366.60
4, 11:13:45, 223.92255, 290.218758, 7366.60
4, 11:13:46, 218.25161, 290.218758, 7379.90
4, 11:13:46, 218.25161, 290.218758, 7379.90
4, 11:13:47, 212.13589, 290.107563, 7338.40
4, 11:13:48, 212.13589, 290.107563, 7273.50
4, 11:13:48, 205.35300, 289.996368, 7273.50
4, 11:13:48, 205.35300, 289.996368, 7273.50
4, 11:13:49, 198.01413, 289.773978, 7220.00
4, 11:13:49, 198.01413, 289.773978, 7220.00
4, 11:13:50, 190.34168, 289.551588, 7207.30
4, 11:13:50, 190.34168, 289.551588, 7207.30
4, 11:13:51, 182.22445, 289.218004, 7306.10
4, 11:13:51, 182.22445, 289.218004, 7306.10
4, 11:13:52, 173.99603, 288.884419, 7559.70
4, 11:13:53, 173.99603, 288.884419, 8041.50
4, 11:13:53, 164.98924, 288.550834, 8041.50
4, 11:13:53, 164.98924, 288.550834, 8041.50
4, 11:13:54, 155.31528, 288.106054, 8562.00
4, 11:13:54, 155.31528, 288.106054, 8562.00
4, 11:13:55, 145.30774, 287.772470, 8955.10
4, 11:13:55, 145.30774, 287.772470, 8955.10
4, 11:13:56, 135.07781, 287.661275, 9117.20
4, 11:13:56, 135.07781, 287.661275, 9117.20
4, 11:13:57, 124.29190, 87.7724701, 9039.60
4, 11:13:58, 124.29190, 87.7724701, 8674.40
4, 11:13:58, 113.39480, 288.106054, 8674.40
4, 11:13:58, 113.39480, 288.106054, 8674.40
4, 11:13:59, 102.49769, 288.662029, 8229.80
4, 11:13:59, 102.49769, 288.662029, 8229.80
4, 11:14:00, 091.37820, 288.995614, 8027.20
4, 11:14:00, 091.37820, 288.995614, 8027.20
4, 11:14:01, 080.36990, 289.329199, 8267.20
4, 11:14:01, 080.36990, 289.329199, 8267.20
4, 11:14:02, 069.36160, 289.440394, 8908.80
4, 11:14:03, 069.36160, 289.440394, 9636.00
4, 11:14:03, 058.46450, 289.662783, 9636.00
